antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'lunch bag suki design', 'lunch bag woodland'})",frozenset({'lunch bag apple design'}),0.019118297537720548,0.050916597041332876,0.010566668304909814,0.5526992287917738,10.854991513731873,1.0,0.00959322965306539,2.121801400867365,0.9255718403997231,0.1776859504132231,0.5287023565960448,0.38011409316036565
"frozenset({'roses regency teacup and saucer', 'pink regency teacup and saucer'})",frozenset({'regency cakestand 3 tier'}),0.029439229370423158,0.09775396864402615,0.01626775446011697,0.5525876460767947,5.652841043099317,1.0,0.013389952955336333,2.0165872118739863,0.8480641582428019,0.14665485157288435,0.5041126939059016,0.35950146506956876
frozenset({'jumbo bag toys'}),frozenset({'jumbo bag woodland animals'}),0.02570403499287364,0.042414115102963584,0.014203568093576448,0.5525812619502868,13.02823978783602,1.0,0.013113354194778102,2.1402453752185897,0.9476008249760522,0.26344576116681856,0.5327638542856952,0.4437297966761863
"frozenset({'alarm clock bakelike ivory', 'alarm clock bakelike red'})",frozenset({'alarm clock bakelike pink'}),0.018331940826657494,0.0384823315476483,0.010124342654936846,0.552278820375335,14.351490623469912,1.0,0.009418886830133543,2.147581379237887,0.9476938952677316,0.21684210526315792,0.5343599038119475,0.4076847486295577
frozenset({'single heart zinc t-light holder'}),frozenset({'hanging heart zinc t-light holder'}),0.024917678281810587,0.029635818548188923,0.01376124244360348,0.5522682445759369,18.635160816561505,1.0,0.013022786651401594,2.1672891629782742,0.9705211333525345,0.3373493975903615,0.5385941031395152,0.5083065932664096
frozenset({'charlotte bag pink polkadot'}),frozenset({'charlotte bag suki design'}),0.03651643976999066,0.043347913697350964,0.02015039072099081,0.5518169582772544,12.729954251776979,1.0,0.01856747924130674,2.134512012380986,0.956368287208683,0.3374485596707819,0.5315088440825736,0.5083347829935024
"frozenset({'lunch bag suki design', 'lunch bag  black skull.'})",frozenset({'lunch bag cars blue'}),0.025310856637342113,0.05651938860765715,0.013957831621369243,0.5514563106796116,9.756940481215702,1.0,0.012527277479090606,2.103430800290288,0.9208154838673023,0.20564808110065166,0.5245862141687794,0.39920641620937103
"frozenset({'woodland charlotte bag', 'charlotte bag suki design'})","frozenset({'charlotte bag pink polkadot', 'red retrospot charlotte bag'})",0.022411166265297097,0.025654887698432202,0.01233597090480169,0.5504385964912281,21.45550598238892,1.0,0.011761014951074601,2.167323761997634,0.975248370551778,0.3452544704264099,0.5386014689940488,0.5156407541843113
"frozenset({'lunch bag spaceboy design', 'lunch bag apple design'})",frozenset({'lunch bag woodland'}),0.019314886715486312,0.05003194574138694,0.010615815599351255,0.5496183206106869,10.985347710673523,1.0,0.009649454235201008,2.109251103523361,0.9268720835699887,0.18075313807531376,0.5258980790245562,0.3808995335862865
"frozenset({'lunch bag alphabet design', 'lunch bag apple design'})",frozenset({'lunch bag suki design'}),0.018331940826657494,0.053324814468963484,0.010075195360495405,0.549597855227882,10.30660604637946,1.0,0.009097648017057876,2.1018443107325986,0.9198372518420287,0.1636073423782921,0.5242273678912738,0.36926897369689027
"frozenset({'lunch bag woodland', 'lunch bag  black skull.'})",frozenset({'lunch bag suki design'}),0.021821398731999803,0.053324814468963484,0.011991939843711604,0.5495495495495496,10.3057001702163,1.0,0.01082831780487444,2.101618911878901,0.9231098697535508,0.1898832684824903,0.5241763412254535,0.38721717108813886
frozenset({'blue spot ceramic drawer knob'}),frozenset({'white spot blue ceramic drawer knob'}),0.018430235415540376,0.017938762471125965,0.010124342654936846,0.5493333333333333,30.622699543378996,1.0,0.009793727039530534,2.1791299649309335,0.9855076232939707,0.3857677902621723,0.5411012577986856,0.5568584474885845
frozenset({'blue spot ceramic drawer knob'}),frozenset({'red spot ceramic drawer knob'}),0.018430235415540376,0.01813535164889173,0.010124342654936846,0.5493333333333333,30.29074616079494,1.0,0.009790103854704163,2.178693746341217,0.9851430352007372,0.382899628252788,0.5410093769813462,0.55379945799458
frozenset({'hand warmer red love heart'}),frozenset({'hand warmer owl design'}),0.019511475893252077,0.032142330564702414,0.010714110188234137,0.5491183879093199,17.083963056255246,1.0,0.010086965880268008,2.146589356233593,0.9602005012531329,0.2617046818727491,0.5341447132885254,0.4412258606213266
frozenset({'wooden star christmas scandinavian'}),frozenset({'wooden tree christmas scandinavian'}),0.02516341475401779,0.016611785521207057,0.013810389738044921,0.548828125,33.03847887389053,1.0,0.01339238048917,2.1796310208361125,0.9947639197758734,0.4938488576449913,0.5412067499312809,0.690094535872781
frozenset({'skull lunch box with cutlery'}),frozenset({'strawberry lunch box with cutlery'}),0.02024868530987369,0.028259694303828575,0.011107288543765666,0.5485436893203883,19.410814689742505,1.0,0.01053506688685421,2.1524570212194765,0.9680847710812351,0.29697766097240474,0.5354146493324874,0.47079358379062897
frozenset({'set of 6 tea time baking cases'}),frozenset({'set of 6 snack loaf baking cases'}),0.018577677298864698,0.017398142232270115,0.010173489949378287,0.5476190476190477,31.475719666397634,1.0,0.009850272877387423,2.1720672645391925,0.9865574248781264,0.3942857142857143,0.5396091012806864,0.566182405165456
"frozenset({'lunch bag suki design', 'lunch bag woodland'})",frozenset({'lunch bag pink polkadot'}),0.019118297537720548,0.05357055094117069,0.010468373716026933,0.5475578406169667,10.221247140397633,1.0,0.009444195983874016,2.091824180022072,0.9197486082275124,0.16824644549763038,0.5219483503678362,0.37148534232683195
"frozenset({'lunch bag red retrospot', 'lunch bag woodland'})",frozenset({'lunch bag  black skull.'}),0.025851476876197967,0.0625645058239544,0.014154420799135007,0.5475285171102661,8.751423988721589,1.0,0.012537035923556298,2.071811218221008,0.9092380275689644,0.19060225016545335,0.5173305409270517,0.3868828759942532
frozenset({'60 teatime fairy cake cases'}),frozenset({'pack of 72 retrospot cake cases'}),0.04069395979751315,0.06487442866270211,0.02226372438197277,0.5471014492753623,8.433237263943786,1.0,0.019623726990086136,2.064757261512754,0.9188116588048527,0.2672566371681416,0.515681567688327,0.4451416337285903
"frozenset({'lunch bag spaceboy design', 'lunch bag woodland'})",frozenset({'lunch bag  black skull.'}),0.02354155403745024,0.0625645058239544,0.012876591143657542,0.5469728601252609,8.742542643337536,1.0,0.01140372544897655,2.0692700539646354,0.9069682423076274,0.17583892617449662,0.516737799358744,0.37639295009405227
"frozenset({'woodland charlotte bag', 'strawberry charlotte bag'})","frozenset({'charlotte bag pink polkadot', 'charlotte bag suki design'})",0.019953801543225045,0.02015039072099081,0.010910699365999902,0.5467980295566502,27.135852457046738,1.0,0.010508622468534807,2.1620594639525965,0.9827581455383471,0.3737373737373737,0.5374780311676361,0.5441307220953984
frozenset({'woodland charlotte bag'}),frozenset({'charlotte bag suki design'}),0.041037990858603234,0.043347913697350964,0.022411166265297097,0.5461077844311377,12.59824840115687,1.0,0.020632254979245687,2.107663567447789,0.9600212285017589,0.3616177636796194,0.525540975587997,0.531557293576113
frozenset({'charlotte bag vintage alphabet'}),frozenset({'charlotte bag suki design'}),0.021870546026441243,0.043347913697350964,0.011942792549270163,0.5460674157303371,12.597317129098832,1.0,0.010994750007602047,2.107476130716232,0.9412026336456043,0.22416974169741702,0.5254987776966438,0.4107888099059849
"frozenset({'lunch bag cars blue', 'lunch bag  black skull.'})",frozenset({'lunch bag spaceboy design'}),0.025654887698432202,0.056863419668747237,0.014006978915810684,0.5459770114942528,9.601550780357444,1.0,0.012548154270060154,2.0772881642738983,0.9194382425167585,0.2044476327116212,0.5186031398058135,0.3961518592475586
"frozenset({'jumbo bag red retrospot', 'jumbo storage bag skulls'})",frozenset({'jumbo shopper vintage red paisley'}),0.020346979898756574,0.05774807096869317,0.011107288543765666,0.5458937198067633,9.453020865453798,1.0,0.009932289704573698,2.0749590352072396,0.9127861521939205,0.16581071166544387,0.5180627747187676,0.3691170726693391
frozenset({'hand warmer red retrospot'}),frozenset({'hand warmer scotty dog design'}),0.018381088121098933,0.026932717353909667,0.010026048066053964,0.5454545454545454,20.25248838752488,1.0,0.0095309954150311,2.1407480218213983,0.9684240391194782,0.2841225626740947,0.5328735611073102,0.45885865958858657
"frozenset({'jumbo bag woodland animals', 'jumbo bag pink polkadot'})","frozenset({'jumbo storage bag suki', 'jumbo bag red retrospot'})",0.02108418931537819,0.03558264117560328,0.011500466899297193,0.5454545454545454,15.329231541938725,1.0,0.010750235756409602,2.1217181894136727,0.954898416842387,0.2546245919477693,0.5286838728208549,0.4343294826720241
"frozenset({'jumbo storage bag suki', 'jumbo bag apples'})",frozenset({'jumbo shopper vintage red paisley'}),0.018479382709981815,0.05774807096869317,0.010075195360495405,0.5452127659574468,9.441229062924402,1.0,0.009008046656301734,2.0718521948290722,0.9109147287957783,0.15230312035661217,0.5173400870507079,0.3598404255319149
"frozenset({'lunch bag spaceboy design', 'lunch bag woodland'})",frozenset({'lunch bag cars blue'}),0.02354155403745024,0.05651938860765715,0.012827443849216101,0.5448851774530271,9.640677135336297,1.0,0.01149688960814529,2.0730606094354687,0.9178811959700306,0.19078947368421048,0.5176214359346119,0.38592084959607875
"frozenset({'lunch bag red retrospot', 'lunch bag spaceboy design'})",frozenset({'lunch bag woodland'}),0.02752248488720696,0.05003194574138694,0.014989924804639504,0.5446428571428571,10.88590197866966,1.0,0.013612921334094624,2.0862043544502873,0.9338396546167503,0.23959151610369203,0.5206605729362985,0.4221249649172046
"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue'})",frozenset({'lunch bag pink polkadot'}),0.023738143215216,0.05357055094117069,0.012925738438098983,0.5445134575569359,10.164417725606398,1.0,0.011654073027739449,2.0778428358882484,0.9235407233063156,0.20076335877862594,0.518731646721243,0.39289893061333037
frozenset({'sweetheart ceramic trinket box'}),frozenset({'strawberry ceramic trinket box'}),0.02501597287069347,0.034697989875657344,0.013613800560279157,0.5442043222003929,15.684030232027473,1.0,0.012745796586882116,2.1178393239365967,0.9602627856030962,0.29530916844349686,0.5278206478189194,0.4682777984939642
"frozenset({'lunch bag cars blue', 'lunch bag  black skull.'})",frozenset({'lunch bag suki design'}),0.025654887698432202,0.053324814468963484,0.013957831621369243,0.5440613026819923,10.202779102000457,1.0,0.012589789494628252,2.0763212052403404,0.9257371720867449,0.21466364323507175,0.518378949520844,0.4029062273778625
"frozenset({'jumbo bag red retrospot', 'jumbo  bag baroque black white'})",frozenset({'jumbo storage bag suki'}),0.028751167248242983,0.058190396618666144,0.01562883963237824,0.5435897435897437,9.34157137907138,1.0,0.013955797806953375,2.063515423138878,0.919385021377028,0.2191592005513439,0.5153901013839437,0.4060854123354124
frozenset({'regency tea plate green'}),"frozenset({'roses regency teacup and saucer', 'regency tea plate roses'})",0.01872511918218902,0.013515505971396275,0.010173489949378287,0.5433070866141733,40.19879742304939,1.0,0.009920410489256305,2.160060874855736,0.9937313723184485,0.4610244988864143,0.5370500842635803,0.648017179670723
frozenset({'regency teapot roses'}),frozenset({'regency milk jug pink'}),0.020445274487639456,0.01616945987123409,0.011107288543765666,0.5432692307692307,33.59847732055179,1.0,0.010776699498381413,2.154071077334561,0.9904875359814367,0.4354527938342967,0.5357627654341861,0.6150996609773205
frozenset({'regency teapot roses'}),frozenset({'regency cakestand 3 tier'}),0.020445274487639456,0.09775396864402615,0.011107288543765666,0.5432692307692307,5.557515856441195,1.0,0.00910868182258245,1.9754439423372898,0.8371798634492538,0.10371730151445617,0.49378467362792994,0.32844708396178984
"frozenset({'lunch bag red retrospot', 'red retrospot charlotte bag'})",frozenset({'lunch bag  black skull.'}),0.019364034009927752,0.0625645058239544,0.010517521010468373,0.5431472081218274,8.68139532101714,1.0,0.009306019791878997,2.051942137252011,0.9022829818297298,0.1472814865794907,0.5126568230918959,0.35562702118581546
"frozenset({'jumbo bag pink polkadot', 'jumbo shopper vintage red paisley'})",frozenset({'jumbo bag woodland animals'}),0.023000933798594386,0.042414115102963584,0.012483412788126013,0.5427350427350428,12.796094918342892,1.0,0.011507848534516786,2.0941597856626784,0.9435537759349576,0.23584029712163415,0.5224815189144897,0.4185285874161888
"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue'})",frozenset({'lunch bag suki design'}),0.023738143215216,0.053324814468963484,0.012876591143657542,0.5424430641821947,10.172432282871073,1.0,0.011610759060868465,2.0689778941696413,0.9236201206371263,0.20061255742725884,0.5166695580373334,0.39195885928003743
"frozenset({'jumbo bag red retrospot', 'jumbo bag scandinavian blue paisley'})",frozenset({'jumbo storage bag suki'}),0.022017987909765568,0.058190396618666144,0.011942792549270163,0.5424107142857143,9.321309800313706,1.0,0.010661557100055908,2.0581985478772564,0.9128173407394586,0.17494600431965443,0.5141382248902274,0.3738236003861004
"frozenset({'set of 3 cake tins pantry design', 'jam making set with jars'})",frozenset({'jam making set printed'}),0.01867597188774758,0.057109156140954444,0.010124342654936846,0.5421052631578948,9.492440438445511,1.0,0.009057773660315394,2.0591869003818237,0.9116795139164089,0.1541916167664671,0.5143714250442368,0.3596929069662107
"frozenset({'green regency teacup and saucer', 'pink regency teacup and saucer'})",frozenset({'regency cakestand 3 tier'}),0.031110237381432152,0.09775396864402615,0.01685752199341426,0.5418641390205371,5.543142099874745,1.0,0.013816372823921532,1.9693853029252806,0.8459134722745167,0.1505046072838964,0.4922273470231435,0.35715630279332533
"frozenset({'charlotte bag pink polkadot', 'charlotte bag suki design'})","frozenset({'woodland charlotte bag', 'strawberry charlotte bag'})",0.02015039072099081,0.019953801543225045,0.010910699365999902,0.5414634146341464,27.13585245704674,1.0,0.010508622468534807,2.137334794506797,0.9829553182615328,0.3737373737373737,0.5321275812427149,0.5441307220953984
frozenset({'floral folk stationery set'}),frozenset({'dotcom postage'}),0.020887600137612424,0.03479628446454023,0.01130387772153143,0.5411764705882354,15.552708541043538,1.0,0.010577066845361499,2.1036491236029256,0.9556640463023182,0.25470653377630126,0.524635554104528,0.4330176138251911
frozenset({'lunch bag vintage leaf design'}),frozenset({'lunch bag apple design'}),0.032830392686882585,0.050916597041332876,0.0177421732933602,0.5404191616766467,10.613811469724643,1.0,0.01607056141821348,2.0651065575778165,0.9365297794138866,0.26880119136262104,0.5157634862324443,0.44443738006612254
"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue'})",frozenset({'lunch bag woodland'}),0.023738143215216,0.05003194574138694,0.012827443849216101,0.5403726708074534,10.800552782828344,1.0,0.011639778355871142,2.066822388319415,0.9294761851856995,0.2104838709677419,0.5161654887950362,0.3983788697848662
"frozenset({'jumbo storage bag suki', 'jumbo bag pink polkadot'})",frozenset({'jumbo bag woodland animals'}),0.025310856637342113,0.042414115102963584,0.013662947854720598,0.5398058252427185,12.72703259120926,1.0,0.01258941026794976,2.0808300874344887,0.9453548294885673,0.2527272727272727,0.5194225583152121,0.43096896128879836
"frozenset({'jumbo bag red retrospot', 'jumbo bag pink polkadot', 'jumbo shopper vintage red paisley'})",frozenset({'jumbo  bag baroque black white'}),0.018577677298864698,0.04585442571386445,0.010026048066053964,0.5396825396825397,11.769475492948162,1.0,0.009174179342417026,2.0727990062078114,0.9323554450574861,0.18428184281842822,0.5175605560379435,0.3791660286837136
frozenset({'jumbo bag toys'}),frozenset({'jumbo bag pink polkadot'}),0.02570403499287364,0.05986140462967514,0.013859537032486362,0.5391969407265775,9.00742212887001,1.0,0.012320857393162625,2.040217781654274,0.9124336716294885,0.19328307059629884,0.5098562472143694,0.38536201716131835
"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull.'})",frozenset({'lunch bag suki design'}),0.02516341475401779,0.053324814468963484,0.013564653265837716,0.5390625,10.109036578341014,1.0,0.012222818842674139,2.05380379233852,0.9243381082335062,0.20893262679788036,0.5130985716696086,0.39672019009216586
"frozenset({'lunch bag apple design', 'lunch bag suki design'})",frozenset({'lunch bag cars blue'}),0.022067135204207007,0.05651938860765715,0.011893645254828722,0.5389755011135858,9.536116974920114,1.0,0.010646424264764434,2.0464869300249373,0.9153343207382444,0.17833456153279295,0.5113577392904167,0.37470514186114073
"frozenset({'jumbo storage bag suki', 'jumbo bag red retrospot'})",frozenset({'jumbo shopper vintage red paisley'}),0.03558264117560328,0.05774807096869317,0.01916744483216199,0.5386740331491714,9.328000470201014,1.0,0.01711261594429971,2.042486217421157,0.9257360214400422,0.2584493041749503,0.5104006130026179,0.43529446338309635
"frozenset({'charlotte bag pink polkadot', 'strawberry charlotte bag'})","frozenset({'woodland charlotte bag', 'charlotte bag suki design', 'red retrospot charlotte bag'})",0.018626824593306137,0.016513490932324175,0.010026048066053964,0.5382585751978892,32.595081040331706,1.0,0.00971845416703441,2.129950782495138,0.987718585030166,0.39921722113502944,0.530505583406699,0.5727007161703732
frozenset({'red kitchen scales'}),frozenset({'ivory kitchen scales'}),0.02712930653167543,0.035140315525630315,0.014596746449107977,0.5380434782608696,15.31128762541806,1.0,0.013643414057593358,2.0886374346268712,0.9607532766411271,0.30618556701030925,0.5212189615003012,0.47671404682274254
"frozenset({'lunch bag red retrospot', 'lunch bag woodland'})",frozenset({'lunch bag pink polkadot'}),0.025851476876197967,0.05357055094117069,0.013908684326927802,0.5380228136882129,10.043257055150521,1.0,0.012523806468026942,2.0486497539298116,0.9243258969900753,0.2123030757689422,0.511873614276059,0.39882792060557437
"frozenset({'lunch bag pink polkadot', 'lunch bag woodland'})",frozenset({'lunch bag suki design'}),0.019462328598810634,0.053324814468963484,0.010468373716026933,0.537878787878788,10.086838430386818,1.0,0.009430548654361354,2.048543024427817,0.9187417623882737,0.16798107255520506,0.5118481827935676,0.36709607596704374
"frozenset({'lunch bag apple design', 'lunch bag  black skull.'})",frozenset({'lunch bag cars blue'}),0.020396127193198013,0.05651938860765715,0.010959846660441343,0.5373493975903615,9.507346254583553,1.0,0.009807070021517782,2.039294029832408,0.9134490001430875,0.16616989567809243,0.5096342237209505,0.3656312205343112
"frozenset({'jumbo bag owls', 'jumbo bag red retrospot'})",frozenset({'jumbo bag pink polkadot'}),0.01921659212660343,0.05986140462967514,0.01032093183270261,0.5370843989769821,8.97213158126819,1.0,0.009170599635808572,2.0309071314353426,0.9059530968129885,0.15010721944245892,0.5076091936841788,0.3547490960402152
"frozenset({'jumbo bag woodland animals', 'jumbo bag pink polkadot'})",frozenset({'dotcom postage'}),0.02108418931537819,0.03479628446454023,0.01130387772153143,0.5361305361305362,15.407694941593247,1.0,0.01057022627240931,2.08076579881765,0.9552377792427211,0.2535832414553473,0.5194077100997005,0.4304946465963415
"frozenset({'lunch bag suki design', 'lunch bag  black skull.'})",frozenset({'lunch bag spaceboy design'}),0.025310856637342113,0.056863419668747237,0.013564653265837716,0.5359223300970875,9.4247291706875,1.0,0.012125391402693034,2.032281752596633,0.9171089689624731,0.19770773638968478,0.507942243381211,0.3872351494910675
frozenset({'skull shoulder bag'}),frozenset({'dotcom postage'}),0.02019953801543225,0.03479628446454023,0.01081240477711702,0.5352798053527981,15.383246044510425,1.0,0.010109535906279745,2.076956686309288,0.954270027725084,0.2447163515016685,0.518526309868801,0.42300713431481707
"frozenset({'red retrospot charlotte bag', 'strawberry charlotte bag'})","frozenset({'woodland charlotte bag', 'charlotte bag suki design'})",0.023885585098540326,0.022411166265297097,0.01277829655477466,0.5349794238683128,23.871110389141577,1.0,0.01224299273578737,2.1022485539604676,0.9815533341337681,0.3812316715542522,0.5243188546301624,0.552577431232402
"frozenset({'charlotte bag suki design', 'strawberry charlotte bag'})","frozenset({'woodland charlotte bag', 'charlotte bag pink polkadot'})",0.020396127193198013,0.019413181304369195,0.010910699365999902,0.5349397590361447,27.55549184078085,1.0,0.010514745650891374,2.108515698231538,0.9837747892383655,0.3775510204081632,0.5257327223891557,0.5484825377459204
"frozenset({'lunch bag apple design', 'lunch bag suki design'})",frozenset({'lunch bag spaceboy design'}),0.022067135204207007,0.056863419668747237,0.01179535066594584,0.534521158129176,9.400088162881888,1.0,0.01054053789594203,2.02616423238628,0.9137825828391463,0.17569546120058563,0.5064565922071049,0.37097708727547823
"frozenset({'white hanging heart t-light holder', 'wooden picture frame white finish'})",frozenset({'wooden frame antique white'}),0.020052096132107927,0.04772202290263921,0.010714110188234137,0.5343137254901961,11.196376284808466,1.0,0.009757183597371759,2.0448916560827537,0.9293202064461745,0.18776916451335052,0.5109765365683845,0.3794122695422144
"frozenset({'lunch bag red retrospot', 'lunch bag cars blue'})",frozenset({'lunch bag suki design'}),0.027227601120558314,0.053324814468963484,0.014547599154666536,0.5342960288808665,10.019650967409207,1.0,0.013095692376477822,2.0327831503263343,0.9253923377224544,0.22040208488458676,0.508063612274893,0.4035535443943503
frozenset({'green regency teacup and saucer'}),"frozenset({'roses regency teacup and saucer', 'pink regency teacup and saucer'})",0.04988450385806261,0.029439229370423158,0.02663783358726102,0.5339901477832513,18.13872710675428,1.0,0.025169272236153756,2.0827044020909526,0.9944784014879255,0.5055970149253731,0.5198550504833812,0.7194157750602399
frozenset({'alarm clock bakelike pink'}),frozenset({'alarm clock bakelike green'}),0.0384823315476483,0.04816434855261218,0.020543569076522338,0.5338441890166028,11.08380378971512,1.0,0.018690092646744223,2.0418830550227525,0.9461898575549859,0.3107806691449814,0.5102559877069663,0.4801874006307504
frozenset({'red stripe ceramic drawer knob'}),frozenset({'red spot ceramic drawer knob'}),0.021477367670909717,0.01813535164889173,0.011451319604855752,0.5331807780320366,29.40007937836815,1.0,0.011061819989651266,2.103308094752129,0.9871887010862185,0.40663176265270495,0.5245584788576358,0.5823085461975901
frozenset({'red stripe ceramic drawer knob'}),frozenset({'white spot red ceramic drawer knob'}),0.021477367670909717,0.02010124342654937,0.011451319604855752,0.5331807780320366,26.52476599173068,1.0,0.011019597809141295,2.0990968461892052,0.9834206719939298,0.38009787928221855,0.5236046389115181,0.5514314648106393
frozenset({'heart of wicker large'}),frozenset({'heart of wicker small'}),0.045510394652774365,0.05902590062417064,0.024229616159630412,0.5323974082073434,9.019725282926574,1.0,0.021543324127488966,2.0123372194503877,0.9315259939550182,0.30171358629130973,0.503065395633282,0.47144433274646935
"frozenset({'lunch bag red retrospot', 'lunch bag suki design'})",frozenset({'lunch bag cars blue'}),0.027325895709441196,0.05651938860765715,0.014547599154666536,0.5323741007194245,9.419318110728808,1.0,0.013003156236012317,2.0175969997467025,0.9189462313609653,0.20992907801418442,0.5043608807281413,0.3948827025336253
frozenset({'suki  shoulder bag'}),frozenset({'jumbo bag red retrospot'}),0.02604806605396373,0.10281613997149457,0.013859537032486362,0.5320754716981132,5.175018940077203,1.0,0.011181375427095292,1.917368733125435,0.8283406645988096,0.12051282051282054,0.47845191030630013,0.3334373534398788
frozenset({'charlotte bag pink polkadot'}),frozenset({'woodland charlotte bag'}),0.03651643976999066,0.041037990858603234,0.019413181304369195,0.531628532974428,12.954545820875074,1.0,0.01791461998289958,2.047439002276028,0.9577818011823988,0.33389687235841087,0.5115849610716835,0.5023412125949984
"frozenset({'jumbo bag red retrospot', 'jumbo  bag baroque black white'})",frozenset({'jumbo shopper vintage red paisley'}),0.028751167248242983,0.05774807096869317,0.015284808571288151,0.5316239316239316,9.205916712129477,1.0,0.013624484124603849,2.011742257238374,0.9177609046040162,0.21463077984817117,0.5029184298326798,0.3981523913438807
"frozenset({'lunch bag red retrospot', 'lunch bag pink polkadot'})",frozenset({'lunch bag cars blue'}),0.029783260431513244,0.05651938860765715,0.015825428810144003,0.5313531353135315,9.401254125412542,1.0,0.014142097139812248,2.013201586280845,0.9210634864350482,0.22454672245467228,0.5032787541920313,0.40567656765676574
"frozenset({'lunch bag cars blue', 'lunch bag woodland'})",frozenset({'lunch bag pink polkadot'}),0.022017987909765568,0.05357055094117069,0.011697056077062958,0.53125,9.916829128440366,1.0,0.01051754033412078,2.0190494913255024,0.9194047587375068,0.18307692307692308,0.504717440411279,0.3747993119266055
"frozenset({'roses regency teacup and saucer', 'green regency teacup and saucer'})",frozenset({'regency cakestand 3 tier'}),0.03774512213102669,0.09775396864402615,0.020052096132107927,0.53125,5.434561965811966,1.0,0.016362360646846607,1.9247915335594108,0.8480004086010521,0.17369093231162194,0.48046321767077027,0.36818910256410253
frozenset({'pack of 60 dinosaur cake cases'}),frozenset({'pack of 72 retrospot cake cases'}),0.02953752395930604,0.06487442866270211,0.015677986926819678,0.5307820299500832,8.181683305601775,1.0,0.013761756935848824,1.9929449233110497,0.9044922236542015,0.19912609238451934,0.4982299870391729,0.38622434830837493
"frozenset({'lunch bag red retrospot', 'lunch bag cars blue'})",frozenset({'lunch bag spaceboy design'}),0.027227601120558314,0.056863419668747237,0.014449304565783654,0.5306859205776173,9.3326416819298,1.0,0.012901050056692094,2.0096064057827463,0.9178397777541775,0.2074805928016937,0.5023901212085867,0.3923956828471492
frozenset({'large white heart of wicker'}),frozenset({'small white heart of wicker'}),0.027620779476089843,0.030913648203666388,0.014645893743549418,0.5302491103202847,17.152589265002913,1.0,0.013792034683714528,2.0629792792028008,0.9684490826722841,0.3337066069428891,0.5152641569980136,0.5020084979264381
frozenset({'jumbo bag scandinavian blue paisley'}),frozenset({'jumbo shopper vintage red paisley'}),0.03253550892023394,0.05774807096869317,0.01725070034894579,0.5302114803625377,9.181457864626855,1.0,0.01537183747081757,2.0056938167804663,0.9210517213057218,0.2362045760430686,0.50141941325561,0.4144674423089284
"frozenset({'recycling bag retrospot', 'jumbo bag red retrospot'})",frozenset({'jumbo storage bag suki'}),0.020396127193198013,0.058190396618666144,0.01081240477711702,0.5301204819277109,9.11010257245197,1.0,0.009625546046260066,2.0043640277089927,0.9087670808019996,0.15953589557650472,0.501088631518193,0.35796564636926087
frozenset({'round snack boxes set of 4 fruits'}),frozenset({'round snack boxes set of4 woodland'}),0.028554578070477222,0.03597581953113481,0.015137366687963828,0.5301204819277108,14.735466455987885,1.0,0.01411009234051264,2.0516412045875847,0.9595356581089659,0.30646766169154227,0.5125853400858084,0.4754427546250576
"frozenset({""poppy's playhouse bedroom""})","frozenset({""poppy's playhouse livingroom"", ""poppy's playhouse kitchen""})",0.020789305548729542,0.012876591143657542,0.011008993954882784,0.5295508274231678,41.12507895259235,1.0,0.010741298567171223,2.0982572962122252,0.9963983673674249,0.4859002169197397,0.5234140246740949,0.6922563297421183
"frozenset({'jumbo bag red retrospot', 'jumbo bag apples'})",frozenset({'jumbo bag pink polkadot'}),0.026834422765026785,0.05986140462967514,0.014203568093576448,0.5293040293040293,8.842158525656062,1.0,0.012597221854435414,1.997337249308161,0.9113612975053338,0.1959322033898305,0.49933342486533977,0.383289124668435
frozenset({'set of 12 mini loaf baking cases'}),frozenset({'set of 6 snack loaf baking cases'}),0.021821398731999803,0.017398142232270115,0.011549614193738634,0.5292792792792793,30.42159744490253,1.0,0.011169962394892223,2.087441267219484,0.9887035098953328,0.41740674955595025,0.5209446053866601,0.5965605435944419
"frozenset({'lunch bag red retrospot', 'lunch bag suki design'})",frozenset({'lunch bag pink polkadot'}),0.027325895709441196,0.05357055094117069,0.014449304565783654,0.5287769784172662,9.870665302620289,1.0,0.012985441277667917,2.008453334643928,0.9239371156476335,0.21745562130177515,0.5021044388978614,0.39925087452973407
"frozenset({'lunch bag red retrospot', 'lunch bag woodland'})",frozenset({'lunch bag cars blue'}),0.025851476876197967,0.05651938860765715,0.013662947854720598,0.5285171102661597,9.351076210943956,1.0,0.012201838187072902,2.001091941904727,0.9167600383141344,0.1988555078683834,0.5002728365153696,0.3851281203504711
frozenset({'white spot red ceramic drawer knob'}),frozenset({'red spot ceramic drawer knob'}),0.02010124342654937,0.01813535164889173,0.010615815599351255,0.5281173594132028,29.120877810245087,1.0,0.01025127248123081,2.080739073448721,0.9854695389039356,0.38434163701067614,0.5194015372900409,0.5567416065358697
frozenset({'jumbo bag pears'}),frozenset({'jumbo bag vintage leaf'}),0.029242640192657394,0.043200471814026635,0.015432250454612474,0.5277310924369748,12.215864093077505,1.0,0.014168954601201857,2.02596341377457,0.9457968297332787,0.2706896551724138,0.5064076709376991,0.4424776053766217
