support,itemsets,length
0.01376124244360348,"frozenset({'jumbo bag red retrospot', 'charlotte bag pink polkadot'})",2
0.010468373716026933,"frozenset({'jumbo storage bag suki', 'charlotte bag pink polkadot'})",2
0.01331891679363051,"frozenset({'charlotte bag pink polkadot', 'lunch bag  black skull.'})",2
0.010271784538261169,"frozenset({'charlotte bag pink polkadot', 'lunch bag apple design'})",2
0.012385118199243131,"frozenset({'charlotte bag pink polkadot', 'lunch bag cars blue'})",2
0.01233597090480169,"frozenset({'charlotte bag pink polkadot', 'lunch bag pink polkadot'})",2
0.014891630215756622,"frozenset({'lunch bag red retrospot', 'charlotte bag pink polkadot'})",2
0.011402172310414311,"frozenset({'lunch bag spaceboy design', 'charlotte bag pink polkadot'})",2
0.010615815599351255,"frozenset({'charlotte bag pink polkadot', 'lunch bag suki design'})",2
0.010026048066053964,"frozenset({'charlotte bag pink polkadot', 'lunch bag woodland'})",2
0.012680001965891778,"frozenset({'pack of 72 retrospot cake cases', 'charlotte bag pink polkadot'})",2
0.010664962893792696,"frozenset({'party bunting', 'charlotte bag pink polkadot'})",2
0.025654887698432202,"frozenset({'charlotte bag pink polkadot', 'red retrospot charlotte bag'})",2
0.010517521010468373,"frozenset({'regency cakestand 3 tier', 'charlotte bag pink polkadot'})",2
0.018626824593306137,"frozenset({'charlotte bag pink polkadot', 'strawberry charlotte bag'})",2
0.019413181304369195,"frozenset({'woodland charlotte bag', 'charlotte bag pink polkadot'})",2
0.011942792549270163,"frozenset({'charlotte bag suki design', 'charlotte bag vintage alphabet'})",2
0.01032093183270261,"frozenset({'charlotte bag suki design', 'dotcom postage'})",2
0.015923723399026885,"frozenset({'jumbo bag red retrospot', 'charlotte bag suki design'})",2
0.013810389738044921,"frozenset({'jumbo storage bag suki', 'charlotte bag suki design'})",2
0.014989924804639504,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.'})",2
0.012090234432594486,"frozenset({'charlotte bag suki design', 'lunch bag apple design'})",2
0.013368064088071951,"frozenset({'charlotte bag suki design', 'lunch bag cars blue'})",2
0.011156435838207107,"frozenset({'charlotte bag suki design', 'lunch bag pink polkadot'})",2
0.016955816582297143,"frozenset({'lunch bag red retrospot', 'charlotte bag suki design'})",2
0.012139381727035927,"frozenset({'lunch bag spaceboy design', 'charlotte bag suki design'})",2
0.014006978915810684,"frozenset({'charlotte bag suki design', 'lunch bag suki design'})",2
0.012041087138153045,"frozenset({'charlotte bag suki design', 'lunch bag woodland'})",2
0.013417211382513393,"frozenset({'pack of 72 retrospot cake cases', 'charlotte bag suki design'})",2
0.012237676315918808,"frozenset({'party bunting', 'charlotte bag suki design'})",2
0.010124342654936846,"frozenset({'recipe box pantry yellow design', 'charlotte bag suki design'})",2
0.024917678281810587,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag'})",2
0.011500466899297193,"frozenset({'regency cakestand 3 tier', 'charlotte bag suki design'})",2
0.020396127193198013,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag'})",2
0.010075195360495405,"frozenset({'suki  shoulder bag', 'charlotte bag suki design'})",2
0.010615815599351255,"frozenset({'white hanging heart t-light holder', 'charlotte bag suki design'})",2
0.022411166265297097,"frozenset({'woodland charlotte bag', 'charlotte bag suki design'})",2
0.01233597090480169,"frozenset({'charlotte bag vintage alphabet', 'red retrospot charlotte bag'})",2
0.010124342654936846,"frozenset({'charlotte bag vintage alphabet', 'strawberry charlotte bag'})",2
0.010468373716026933,"frozenset({'woodland charlotte bag', 'charlotte bag vintage alphabet'})",2
0.010026048066053964,"frozenset({'pink fairy cake childrens apron', 'childrens apron spaceboy design'})",2
0.01086155207155846,"frozenset({'childrens cutlery dolly girl', 'childrens cutlery spaceboy'})",2
0.01081240477711702,"frozenset({'childrens cutlery polkadot blue', 'childrens cutlery polkadot pink'})",2
0.019265739421044873,"frozenset({'hot water bottle i am so poorly', 'chocolate hot water bottle'})",2
0.013220622204747628,"frozenset({'hot water bottle keep calm', 'chocolate hot water bottle'})",2
0.016415196343441293,"frozenset({'hot water bottle tea and sympathy', 'chocolate hot water bottle'})",2
0.011991939843711604,"frozenset({'retrospot heart hot water bottle', 'chocolate hot water bottle'})",2
0.015284808571288151,"frozenset({'scottie dog hot water bottle', 'chocolate hot water bottle'})",2
0.013564653265837716,"frozenset({'christmas craft little friends', 'christmas craft tree top angel'})",2
0.011942792549270163,"frozenset({'christmas craft little friends', 'christmas craft white fairy'})",2
0.010419226421585492,"frozenset({'christmas craft little friends', ""paper chain kit 50's christmas""})",2
0.010370079127144051,"frozenset({'clothes pegs retrospot pack 24', 'pack of 72 retrospot cake cases'})",2
0.010370079127144051,"frozenset({'clothes pegs retrospot pack 24', 'white hanging heart t-light holder'})",2
0.014891630215756622,"frozenset({'cook with wine metal sign', 'gin + tonic diet metal sign'})",2
0.014498451860225095,"frozenset({'cook with wine metal sign', 'hand over the chocolate   sign'})",2
0.01479333562687374,"frozenset({'cook with wine metal sign', 'please one person metal sign'})",2
0.010026048066053964,"frozenset({'white hanging heart t-light holder', 'cream heart card holder'})",2
0.011500466899297193,"frozenset({'dolly girl lunch box', 'dotcom postage'})",2
0.012434265493684572,"frozenset({'jumbo bag red retrospot', 'dolly girl lunch box'})",2
0.01032093183270261,"frozenset({'lunch bag red retrospot', 'dolly girl lunch box'})",2
0.012581707377008896,"frozenset({'dolly girl lunch box', 'lunch box i love london'})",2
0.026441244409495256,"frozenset({'spaceboy lunch box', 'dolly girl lunch box'})",2
0.010419226421585492,"frozenset({'dolly girl lunch box', 'white hanging heart t-light holder'})",2
0.010173489949378287,"frozenset({'jumbo bag red retrospot', 'doormat red retrospot'})",2
0.01130387772153143,"frozenset({'dotcom postage', 'floral folk stationery set'})",2
0.01626775446011697,"frozenset({'dotcom postage', 'green regency teacup and saucer'})",2
0.011549614193738634,"frozenset({'heart of wicker small', 'dotcom postage'})",2
0.014547599154666536,"frozenset({'jam making set printed', 'dotcom postage'})",2
0.012483412788126013,"frozenset({'jam making set with jars', 'dotcom postage'})",2
0.013368064088071951,"frozenset({'jumbo  bag baroque black white', 'dotcom postage'})",2
0.012630854671450337,"frozenset({'jumbo bag apples', 'dotcom postage'})",2
0.012237676315918808,"frozenset({'jumbo bag owls', 'dotcom postage'})",2
0.016955816582297143,"frozenset({'jumbo bag pink polkadot', 'dotcom postage'})",2
0.011451319604855752,"frozenset({'dotcom postage', 'jumbo bag pink vintage paisley'})",2
0.023836437804098883,"frozenset({'jumbo bag red retrospot', 'dotcom postage'})",2
0.010370079127144051,"frozenset({'jumbo bag scandinavian blue paisley', 'dotcom postage'})",2
0.010222637243819728,"frozenset({'jumbo bag spaceboy design', 'dotcom postage'})",2
0.013417211382513393,"frozenset({'dotcom postage', 'jumbo bag toys'})",2
0.0177421732933602,"frozenset({'jumbo bag woodland animals', 'dotcom postage'})",2
0.017840467882243083,"frozenset({'dotcom postage', 'jumbo shopper vintage red paisley'})",2
0.010370079127144051,"frozenset({'jumbo storage bag skulls', 'dotcom postage'})",2
0.019413181304369195,"frozenset({'jumbo storage bag suki', 'dotcom postage'})",2
0.011549614193738634,"frozenset({'dotcom postage', 'lovebird hanging decoration white'})",2
0.011008993954882784,"frozenset({'lunch bag red retrospot', 'dotcom postage'})",2
0.01425271538801789,"frozenset({'natural slate heart chalkboard', 'dotcom postage'})",2
0.01032093183270261,"frozenset({'pack of 72 retrospot cake cases', 'dotcom postage'})",2
0.01081240477711702,"frozenset({'paper bunting retrospot', 'dotcom postage'})",2
0.010664962893792696,"frozenset({'party bunting', 'dotcom postage'})",2
0.011205583132648548,"frozenset({'dotcom postage', 'picnic basket wicker small'})",2
0.010615815599351255,"frozenset({'dotcom postage', 'pink regency teacup and saucer'})",2
0.012385118199243131,"frozenset({'recipe box pantry yellow design', 'dotcom postage'})",2
0.016611785521207057,"frozenset({'recycling bag retrospot', 'dotcom postage'})",2
0.010271784538261169,"frozenset({'dotcom postage', 'red retrospot charlotte bag'})",2
0.015383103160171033,"frozenset({'red toadstool led night light', 'dotcom postage'})",2
0.014105273504693566,"frozenset({'roses regency teacup and saucer', 'dotcom postage'})",2
0.011549614193738634,"frozenset({'set of 3 cake tins pantry design', 'dotcom postage'})",2
0.010124342654936846,"frozenset({'dotcom postage', 'set of 4 pantry jelly moulds'})",2
0.010124342654936846,"frozenset({'dotcom postage', 'set of 72 pink heart paper doilies'})",2
0.011598761488180075,"frozenset({'set/20 red retrospot paper napkins', 'dotcom postage'})",2
0.01081240477711702,"frozenset({'skull shoulder bag', 'dotcom postage'})",2
0.011205583132648548,"frozenset({'dotcom postage', 'small heart measuring spoons'})",2
0.016513490932324175,"frozenset({'suki  shoulder bag', 'dotcom postage'})",2
0.011205583132648548,"frozenset({'victorian glass hanging t-light', 'dotcom postage'})",2
0.011942792549270163,"frozenset({'vintage paisley stationery set', 'dotcom postage'})",2
0.013368064088071951,"frozenset({'white hanging heart t-light holder', 'dotcom postage'})",2
0.01125473042708999,"frozenset({'dotcom postage', 'wooden picture frame white finish'})",2
0.010468373716026933,"frozenset({'woodland charlotte bag', 'dotcom postage'})",2
0.010959846660441343,"frozenset({'feltcraft cushion butterfly', 'feltcraft cushion rabbit'})",2
0.010664962893792696,"frozenset({'feltcraft cushion owl', 'feltcraft cushion rabbit'})",2
0.012532560082567454,"frozenset({'feltcraft princess charlotte doll', 'feltcraft princess lola doll'})",2
0.010517521010468373,"frozenset({'modern floral stationery set', 'floral folk stationery set'})",2
0.010959846660441343,"frozenset({'vintage paisley stationery set', 'floral folk stationery set'})",2
0.026834422765026785,"frozenset({'gardeners kneeling pad keep calm', 'gardeners kneeling pad cup of tea'})",2
0.011697056077062958,"frozenset({'jumbo bag red retrospot', 'gardeners kneeling pad keep calm'})",2
0.010910699365999902,"frozenset({'white hanging heart t-light holder', 'gardeners kneeling pad keep calm'})",2
0.013417211382513393,"frozenset({'gin + tonic diet metal sign', 'hand over the chocolate   sign'})",2
0.01331891679363051,"frozenset({'gin + tonic diet metal sign', 'please one person metal sign'})",2
0.010124342654936846,"frozenset({'white hanging heart t-light holder', 'gin + tonic diet metal sign'})",2
0.012532560082567454,"frozenset({'jam making set printed', 'green regency teacup and saucer'})",2
0.01277829655477466,"frozenset({'jam making set with jars', 'green regency teacup and saucer'})",2
0.01326976949918907,"frozenset({'jumbo bag red retrospot', 'green regency teacup and saucer'})",2
0.010370079127144051,"frozenset({'natural slate heart chalkboard', 'green regency teacup and saucer'})",2
0.011500466899297193,"frozenset({'party bunting', 'green regency teacup and saucer'})",2
0.031110237381432152,"frozenset({'green regency teacup and saucer', 'pink regency teacup and saucer'})",2
0.01086155207155846,"frozenset({'recipe box pantry yellow design', 'green regency teacup and saucer'})",2
0.02501597287069347,"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer'})",2
0.011942792549270163,"frozenset({'regency tea plate green', 'green regency teacup and saucer'})",2
0.011008993954882784,"frozenset({'green regency teacup and saucer', 'regency tea plate roses'})",2
0.03774512213102669,"frozenset({'roses regency teacup and saucer', 'green regency teacup and saucer'})",2
0.011156435838207107,"frozenset({'set of 3 cake tins pantry design', 'green regency teacup and saucer'})",2
0.010910699365999902,"frozenset({'green regency teacup and saucer', 'set of 3 regency cake tins'})",2
0.010075195360495405,"frozenset({'victorian glass hanging t-light', 'green regency teacup and saucer'})",2
0.013220622204747628,"frozenset({'white hanging heart t-light holder', 'green regency teacup and saucer'})",2
0.012483412788126013,"frozenset({'hand over the chocolate   sign', 'please one person metal sign'})",2
0.015284808571288151,"frozenset({'hand warmer bird design', 'hand warmer owl design'})",2
0.014006978915810684,"frozenset({'hand warmer scotty dog design', 'hand warmer bird design'})",2
0.010714110188234137,"frozenset({'hand warmer red love heart', 'hand warmer owl design'})",2
0.010222637243819728,"frozenset({'hand warmer red retrospot', 'hand warmer owl design'})",2
0.016464343637882736,"frozenset({'hand warmer scotty dog design', 'hand warmer owl design'})",2
0.011598761488180075,"frozenset({'hand warmer union jack', 'hand warmer owl design'})",2
0.010026048066053964,"frozenset({'hand warmer red retrospot', 'hand warmer scotty dog design'})",2
0.010566668304909814,"frozenset({'hand warmer scotty dog design', 'hand warmer union jack'})",2
0.011058141249324225,"frozenset({'white hanging heart t-light holder', 'hanging heart jar t-light holder'})",2
0.01376124244360348,"frozenset({'single heart zinc t-light holder', 'hanging heart zinc t-light holder'})",2
0.010664962893792696,"frozenset({'hanging heart zinc t-light holder', 'white hanging heart t-light holder'})",2
0.024229616159630412,"frozenset({'heart of wicker small', 'heart of wicker large'})",2
0.010370079127144051,"frozenset({'natural slate heart chalkboard', 'heart of wicker large'})",2
0.01759473141003588,"frozenset({'white hanging heart t-light holder', 'heart of wicker large'})",2
0.010517521010468373,"frozenset({'heart of wicker small', 'jam making set printed'})",2
0.012630854671450337,"frozenset({'jumbo bag red retrospot', 'heart of wicker small'})",2
0.014596746449107977,"frozenset({'natural slate heart chalkboard', 'heart of wicker small'})",2
0.010468373716026933,"frozenset({'party bunting', 'heart of wicker small'})",2
0.011008993954882784,"frozenset({'heart of wicker small', 'small white heart of wicker'})",2
0.01921659212660343,"frozenset({'white hanging heart t-light holder', 'heart of wicker small'})",2
0.010222637243819728,"frozenset({'herb marker basil', 'herb marker mint'})",2
0.010419226421585492,"frozenset({'herb marker basil', 'herb marker parsley'})",2
0.010517521010468373,"frozenset({'herb marker basil', 'herb marker rosemary'})",2
0.01032093183270261,"frozenset({'herb marker basil', 'herb marker thyme'})",2
0.010419226421585492,"frozenset({'herb marker parsley', 'herb marker mint'})",2
0.010419226421585492,"frozenset({'herb marker rosemary', 'herb marker mint'})",2
0.010124342654936846,"frozenset({'herb marker mint', 'herb marker thyme'})",2
0.010566668304909814,"frozenset({'herb marker parsley', 'herb marker rosemary'})",2
0.010468373716026933,"frozenset({'herb marker parsley', 'herb marker thyme'})",2
0.01086155207155846,"frozenset({'herb marker rosemary', 'herb marker thyme'})",2
0.014596746449107977,"frozenset({'love building block word', 'home building block word'})",2
0.012532560082567454,"frozenset({'white hanging heart t-light holder', 'home building block word'})",2
0.010664962893792696,"frozenset({'hot water bottle keep calm', 'hot water bottle i am so poorly'})",2
0.012974885732540424,"frozenset({'hot water bottle i am so poorly', 'hot water bottle tea and sympathy'})",2
0.011156435838207107,"frozenset({'hot water bottle i am so poorly', 'scottie dog hot water bottle'})",2
0.012925738438098983,"frozenset({'hot water bottle keep calm', 'hot water bottle tea and sympathy'})",2
0.011598761488180075,"frozenset({'hot water bottle keep calm', 'love hot water bottle'})",2
0.014596746449107977,"frozenset({'red kitchen scales', 'ivory kitchen scales'})",2
0.011156435838207107,"frozenset({'jam jar with pink lid', 'jam jar with green lid'})",2
0.02319752297636015,"frozenset({'jam making set printed', 'jam making set with jars'})",2
0.015186513982405269,"frozenset({'jumbo bag red retrospot', 'jam making set printed'})",2
0.010075195360495405,"frozenset({'jumbo storage bag suki', 'jam making set printed'})",2
0.01086155207155846,"frozenset({'lunch bag red retrospot', 'jam making set printed'})",2
0.011697056077062958,"frozenset({'natural slate heart chalkboard', 'jam making set printed'})",2
0.010664962893792696,"frozenset({'pack of 60 pink paisley cake cases', 'jam making set printed'})",2
0.013417211382513393,"frozenset({'pack of 72 retrospot cake cases', 'jam making set printed'})",2
0.01621860716567553,"frozenset({'recipe box pantry yellow design', 'jam making set printed'})",2
0.010222637243819728,"frozenset({'red toadstool led night light', 'jam making set printed'})",2
0.014498451860225095,"frozenset({'regency cakestand 3 tier', 'jam making set printed'})",2
0.011746203371504399,"frozenset({'roses regency teacup and saucer', 'jam making set printed'})",2
0.017054111171180025,"frozenset({'set of 3 cake tins pantry design', 'jam making set printed'})",2
0.010026048066053964,"frozenset({'jam making set printed', 'set of 3 regency cake tins'})",2
0.013613800560279157,"frozenset({'jam making set printed', 'set of 4 pantry jelly moulds'})",2
0.011107288543765666,"frozenset({'jam making set printed', 'set of 6 spice tins pantry design'})",2
0.010714110188234137,"frozenset({'suki  shoulder bag', 'jam making set printed'})",2
0.010026048066053964,"frozenset({'jam making set printed', 'vintage snap cards'})",2
0.01326976949918907,"frozenset({'white hanging heart t-light holder', 'jam making set printed'})",2
0.014105273504693566,"frozenset({'jumbo bag red retrospot', 'jam making set with jars'})",2
0.010271784538261169,"frozenset({'lunch bag red retrospot', 'jam making set with jars'})",2
0.01184449796038728,"frozenset({'natural slate heart chalkboard', 'jam making set with jars'})",2
0.010124342654936846,"frozenset({'pack of 60 pink paisley cake cases', 'jam making set with jars'})",2
0.013024033026981865,"frozenset({'pack of 72 retrospot cake cases', 'jam making set with jars'})",2
0.010517521010468373,"frozenset({'party bunting', 'jam making set with jars'})",2
0.016464343637882736,"frozenset({'recipe box pantry yellow design', 'jam making set with jars'})",2
0.014105273504693566,"frozenset({'regency cakestand 3 tier', 'jam making set with jars'})",2
0.01233597090480169,"frozenset({'roses regency teacup and saucer', 'jam making set with jars'})",2
0.01867597188774758,"frozenset({'set of 3 cake tins pantry design', 'jam making set with jars'})",2
0.015186513982405269,"frozenset({'jam making set with jars', 'set of 4 pantry jelly moulds'})",2
0.013171474910306187,"frozenset({'jam making set with jars', 'set of 6 spice tins pantry design'})",2
0.013171474910306187,"frozenset({'white hanging heart t-light holder', 'jam making set with jars'})",2
0.010959846660441343,"frozenset({'jumbo bag alphabet', 'jumbo  bag baroque black white'})",2
0.013957831621369243,"frozenset({'jumbo  bag baroque black white', 'jumbo bag apples'})",2
0.012630854671450337,"frozenset({'jumbo bag owls', 'jumbo  bag baroque black white'})",2
0.020346979898756574,"frozenset({'jumbo  bag baroque black white', 'jumbo bag pink polkadot'})",2
0.013515505971396275,"frozenset({'jumbo  bag baroque black white', 'jumbo bag pink vintage paisley'})",2
0.028751167248242983,"frozenset({'jumbo bag red retrospot', 'jumbo  bag baroque black white'})",2
0.012385118199243131,"frozenset({'jumbo  bag baroque black white', 'jumbo bag scandinavian blue paisley'})",2
0.01130387772153143,"frozenset({'jumbo  bag baroque black white', 'jumbo bag spaceboy design'})",2
0.01331891679363051,"frozenset({'jumbo  bag baroque black white', 'jumbo bag strawberry'})",2
0.010468373716026933,"frozenset({'jumbo  bag baroque black white', 'jumbo bag toys'})",2
0.014940777510198063,"frozenset({'jumbo bag woodland animals', 'jumbo  bag baroque black white'})",2
0.02069101095984666,"frozenset({'jumbo  bag baroque black white', 'jumbo shopper vintage red paisley'})",2
0.013024033026981865,"frozenset({'jumbo  bag baroque black white', 'jumbo storage bag skulls'})",2
0.020740158254288103,"frozenset({'jumbo storage bag suki', 'jumbo  bag baroque black white'})",2
0.010370079127144051,"frozenset({'jumbo  bag baroque black white', 'lunch bag  black skull.'})",2
0.012729149260333219,"frozenset({'lunch bag red retrospot', 'jumbo  bag baroque black white'})",2
0.010173489949378287,"frozenset({'recycling bag retrospot', 'jumbo  bag baroque black white'})",2
0.011156435838207107,"frozenset({'jumbo  bag baroque black white', 'white hanging heart t-light holder'})",2
0.012434265493684572,"frozenset({'jumbo bag red retrospot', ""jumbo bag 50's christmas""})",2
0.015825428810144003,"frozenset({'jumbo bag vintage christmas', ""jumbo bag 50's christmas""})",2
0.011058141249324225,"frozenset({'jumbo bag vintage doily', ""jumbo bag 50's christmas""})",2
0.012729149260333219,"frozenset({""jumbo bag 50's christmas"", ""paper chain kit 50's christmas""})",2
0.01921659212660343,"frozenset({'jumbo bag alphabet', 'jumbo bag apples'})",2
0.01125473042708999,"frozenset({'jumbo bag pears', 'jumbo bag alphabet'})",2
0.013368064088071951,"frozenset({'jumbo bag alphabet', 'jumbo bag pink polkadot'})",2
0.010222637243819728,"frozenset({'jumbo bag alphabet', 'jumbo bag pink vintage paisley'})",2
0.020346979898756574,"frozenset({'jumbo bag alphabet', 'jumbo bag red retrospot'})",2
0.015579692337936796,"frozenset({'jumbo bag alphabet', 'jumbo bag vintage leaf'})",2
0.012532560082567454,"frozenset({'jumbo bag alphabet', 'jumbo shopper vintage red paisley'})",2
0.014351009976900772,"frozenset({'jumbo storage bag suki', 'jumbo bag alphabet'})",2
0.012680001965891778,"frozenset({'jumbo bag alphabet', 'lunch bag alphabet design'})",2
0.01125473042708999,"frozenset({'jumbo bag alphabet', 'lunch bag apple design'})",2
0.01032093183270261,"frozenset({'jumbo bag alphabet', 'lunch bag red retrospot'})",2
0.010370079127144051,"frozenset({'jumbo bag owls', 'jumbo bag apples'})",2
0.019953801543225045,"frozenset({'jumbo bag pears', 'jumbo bag apples'})",2
0.017938762471125965,"frozenset({'jumbo bag pink polkadot', 'jumbo bag apples'})",2
0.01233597090480169,"frozenset({'jumbo bag apples', 'jumbo bag pink vintage paisley'})",2
0.026834422765026785,"frozenset({'jumbo bag red retrospot', 'jumbo bag apples'})",2
0.012286823610360249,"frozenset({'jumbo bag scandinavian blue paisley', 'jumbo bag apples'})",2
0.01179535066594584,"frozenset({'jumbo bag spaceboy design', 'jumbo bag apples'})",2
0.011353025015972872,"frozenset({'jumbo bag apples', 'jumbo bag strawberry'})",2
0.011598761488180075,"frozenset({'jumbo bag vintage doily', 'jumbo bag apples'})",2
0.017889615176684522,"frozenset({'jumbo bag apples', 'jumbo bag vintage leaf'})",2
0.014891630215756622,"frozenset({'jumbo bag woodland animals', 'jumbo bag apples'})",2
0.016366049048999853,"frozenset({'jumbo bag apples', 'jumbo shopper vintage red paisley'})",2
0.011942792549270163,"frozenset({'jumbo storage bag skulls', 'jumbo bag apples'})",2
0.018479382709981815,"frozenset({'jumbo storage bag suki', 'jumbo bag apples'})",2
0.011058141249324225,"frozenset({'jumbo bag apples', 'lunch bag  black skull.'})",2
0.017938762471125965,"frozenset({'jumbo bag apples', 'lunch bag apple design'})",2
0.011008993954882784,"frozenset({'jumbo bag apples', 'lunch bag cars blue'})",2
0.011008993954882784,"frozenset({'jumbo bag apples', 'lunch bag pink polkadot'})",2
0.01331891679363051,"frozenset({'lunch bag red retrospot', 'jumbo bag apples'})",2
0.011500466899297193,"frozenset({'jumbo bag apples', 'lunch bag suki design'})",2
0.010026048066053964,"frozenset({'jumbo bag apples', 'lunch bag woodland'})",2
0.010468373716026933,"frozenset({'jumbo bag apples', 'red retrospot charlotte bag'})",2
0.010566668304909814,"frozenset({'white hanging heart t-light holder', 'jumbo bag apples'})",2
0.010664962893792696,"frozenset({'jumbo bag red retrospot', 'jumbo bag doiley patterns'})",2
0.01130387772153143,"frozenset({'jumbo bag doiley patterns', 'jumbo bag vintage leaf'})",2
0.011156435838207107,"frozenset({'lunch bag doiley pattern', 'jumbo bag doiley patterns'})",2
0.010615815599351255,"frozenset({'jumbo bag dolly girl design', 'jumbo bag pink polkadot'})",2
0.013515505971396275,"frozenset({'jumbo bag red retrospot', 'jumbo bag dolly girl design'})",2
0.01130387772153143,"frozenset({'jumbo storage bag suki', 'jumbo bag dolly girl design'})",2
0.01376124244360348,"frozenset({'jumbo bag owls', 'jumbo bag pink polkadot'})",2
0.01921659212660343,"frozenset({'jumbo bag owls', 'jumbo bag red retrospot'})",2
0.013859537032486362,"frozenset({'jumbo bag owls', 'jumbo bag woodland animals'})",2
0.012827443849216101,"frozenset({'jumbo bag owls', 'jumbo shopper vintage red paisley'})",2
0.015677986926819678,"frozenset({'jumbo storage bag suki', 'jumbo bag owls'})",2
0.010222637243819728,"frozenset({'lunch bag red retrospot', 'jumbo bag owls'})",2
0.01425271538801789,"frozenset({'jumbo bag pears', 'jumbo bag red retrospot'})",2
0.015432250454612474,"frozenset({'jumbo bag pears', 'jumbo bag vintage leaf'})",2
0.011205583132648548,"frozenset({'jumbo bag pears', 'lunch bag apple design'})",2
0.018626824593306137,"frozenset({'jumbo bag pink polkadot', 'jumbo bag pink vintage paisley'})",2
0.040546517914188826,"frozenset({'jumbo bag red retrospot', 'jumbo bag pink polkadot'})",2
0.01562883963237824,"frozenset({'jumbo bag pink polkadot', 'jumbo bag scandinavian blue paisley'})",2
0.0166609328156485,"frozenset({'jumbo bag spaceboy design', 'jumbo bag pink polkadot'})",2
0.017103258465621468,"frozenset({'jumbo bag pink polkadot', 'jumbo bag strawberry'})",2
0.013859537032486362,"frozenset({'jumbo bag pink polkadot', 'jumbo bag toys'})",2
0.01179535066594584,"frozenset({'jumbo bag pink polkadot', 'jumbo bag vintage leaf'})",2
0.02108418931537819,"frozenset({'jumbo bag woodland animals', 'jumbo bag pink polkadot'})",2
0.023000933798594386,"frozenset({'jumbo bag pink polkadot', 'jumbo shopper vintage red paisley'})",2
0.01626775446011697,"frozenset({'jumbo bag pink polkadot', 'jumbo storage bag skulls'})",2
0.025310856637342113,"frozenset({'jumbo storage bag suki', 'jumbo bag pink polkadot'})",2
0.012581707377008896,"frozenset({'jumbo bag pink polkadot', 'lunch bag  black skull.'})",2
0.010910699365999902,"frozenset({'jumbo bag pink polkadot', 'lunch bag cars blue'})",2
0.01479333562687374,"frozenset({'jumbo bag pink polkadot', 'lunch bag pink polkadot'})",2
0.015874576104585442,"frozenset({'lunch bag red retrospot', 'jumbo bag pink polkadot'})",2
0.010566668304909814,"frozenset({'jumbo bag pink polkadot', 'lunch bag suki design'})",2
0.01469504103799086,"frozenset({'recycling bag retrospot', 'jumbo bag pink polkadot'})",2
0.01179535066594584,"frozenset({'jumbo bag pink polkadot', 'red retrospot charlotte bag'})",2
0.010664962893792696,"frozenset({'toy tidy pink polkadot', 'jumbo bag pink polkadot'})",2
0.012630854671450337,"frozenset({'white hanging heart t-light holder', 'jumbo bag pink polkadot'})",2
0.025458298520666438,"frozenset({'jumbo bag red retrospot', 'jumbo bag pink vintage paisley'})",2
0.016906669287855704,"frozenset({'jumbo bag scandinavian blue paisley', 'jumbo bag pink vintage paisley'})",2
0.010124342654936846,"frozenset({'jumbo bag spaceboy design', 'jumbo bag pink vintage paisley'})",2
0.014154420799135007,"frozenset({'jumbo bag strawberry', 'jumbo bag pink vintage paisley'})",2
0.01376124244360348,"frozenset({'jumbo bag woodland animals', 'jumbo bag pink vintage paisley'})",2
0.020494421782080895,"frozenset({'jumbo bag pink vintage paisley', 'jumbo shopper vintage red paisley'})",2
0.012237676315918808,"frozenset({'jumbo storage bag skulls', 'jumbo bag pink vintage paisley'})",2
0.017987909765567404,"frozenset({'jumbo storage bag suki', 'jumbo bag pink vintage paisley'})",2
0.011942792549270163,"frozenset({'lunch bag red retrospot', 'jumbo bag pink vintage paisley'})",2
0.010468373716026933,"frozenset({'red retrospot charlotte bag', 'jumbo bag pink vintage paisley'})",2
0.010468373716026933,"frozenset({'white hanging heart t-light holder', 'jumbo bag pink vintage paisley'})",2
0.022017987909765568,"frozenset({'jumbo bag red retrospot', 'jumbo bag scandinavian blue paisley'})",2
0.021133336609819628,"frozenset({'jumbo bag red retrospot', 'jumbo bag spaceboy design'})",2
0.026392097115053817,"frozenset({'jumbo bag red retrospot', 'jumbo bag strawberry'})",2
0.016906669287855704,"frozenset({'jumbo bag red retrospot', 'jumbo bag toys'})",2
0.017496436821152997,"frozenset({'jumbo bag red retrospot', 'jumbo bag vintage doily'})",2
0.020887600137612424,"frozenset({'jumbo bag red retrospot', 'jumbo bag vintage leaf'})",2
0.026293802526170935,"frozenset({'jumbo bag red retrospot', 'jumbo bag woodland animals'})",2
0.03342016022017988,"frozenset({'jumbo bag red retrospot', 'jumbo shopper vintage red paisley'})",2
0.020346979898756574,"frozenset({'jumbo bag red retrospot', 'jumbo storage bag skulls'})",2
0.03558264117560328,"frozenset({'jumbo storage bag suki', 'jumbo bag red retrospot'})",2
0.018479382709981815,"frozenset({'jumbo bag red retrospot', 'lunch bag  black skull.'})",2
0.014547599154666536,"frozenset({'jumbo bag red retrospot', 'lunch bag apple design'})",2
0.015972870693468325,"frozenset({'jumbo bag red retrospot', 'lunch bag cars blue'})",2
0.017840467882243083,"frozenset({'jumbo bag red retrospot', 'lunch bag pink polkadot'})",2
